time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
226	298.745976	0	-531.770949	1051.88079	-294.112032	-542.719715	-565.709742	-342.635811	-189.842787	-428.422681	2783.13468	1450.09762	-519.85356	1385.22046	86803.3076	-677.725062	-641.560266	-377.007221	2176.77234
228	294.238382	0	-496.927279	-293.103533	-189.008574	1827.46613	-189.554089	-85.7436074	-550.62728	5539574260.0	44480.7778	44.7431024	448486.24	-157.705339	29664.6071	-180.557486	3433.27952	213.473977	201026.084
230	296.988783	0	-592.040413	-561.621963	-434.353567	-543.748386	-535.306533	-536.840734	-415.316673	-592.030142	-500.393102	-532.878194	-559.968558	-456.833066	-578.635324	-728.664211	-582.251029	459241.308	406142.379
232	297.798433	0	-543.435829	1436.64024	-501.655291	-71.344765	-603.202025	-242.906933	-549.757853	2371.57009	-33.7022008	-335.895276	-683.355827	10.7676213	92123.2181	213557.429	1563.93727	5925.02547	12843.335
234	297.828969	0	-597.619177	-597.619177	11914.7928	-529.007215	1131.92972	-133.238972	-463.456436	4037836.0	-380.169097	280663.108	3338068240.0	-312.056449	431.925828	2339.58806	55711.9329	-483.75314	-403.89893
236	298.191583	0	-535.365628	-198.424773	-265.003813	-152.160153	354.590104	-149.891627	-589.065629	515862.902	110687.739	-160.025098	17158.4599	298.095118	10846.7927	-230.20075	5836.44839	-111.14384	-416.554155
238	298.604738	0	-515.803154	-339.905963	-564.651555	2907.93718	-223.482083	156.151091	-567.475301	25927250.6	4817661.37	-276.327946	1573597.04	-168.470066	219915.034	-338.031058	91128.2792	-191.595314	7601.50229
240	298.538983	0	-458.286213	900.383708	-447.9798	-63.070749	-487.097719	150.997694	21537115.8	4402.09215	39.3140244	-259.700343	-505.644537	282031527.0	-620.496219	176.189565	-564.26838	61547645.8	-347.17804
242	295.500691	0	-562.243917	-469.940095	-26.2390808	-573.203917	-548.645935	-144.289231	-371.523015	59172.7573	-298.15751	2160.98776	96337.8005	-6.68775231	-511.42111	-624.189817	-45.2249194	12344403900.0	9662.82677
244	300.63847	0	-534.160482	-295.855699	12865.0442	-116.30037	-590.610294	-291.468488	-327.284218	-221.634504	-612.600485	-295.210443	-623.465484	10067.6286	6484356.56	83817.9555	4358.36308	119015.665	188.641021
246	300.338001	0	-580.019484	-459.586486	-416.259865	-559.629345	-395.800272	-519.270631	25.7645274	-229.921286	-366.022286	-483.363226	50430.3692	637.862284	-507.134216	-739.349478	-343.693241	188760.674	-391.040697
